# th1, dth1, tau1_cmd, tau1, th2, dth2, tau2_cmd, tau2
1.216888427734375000e-03,-9.155274182558059692e-02,-2.851295582950115204e+00,2.180453062057495117e+00,-4.642677307128906250e-02,6.256104111671447754e-01,5.975246429443359375e+00,6.116372108459472656e+00
-6.982803344726562500e-03,-9.155274033546447754e-01,-9.101867079734802246e-01,8.688297271728515625e-01,-3.590965270996093750e-02,6.256104111671447754e-01,4.495429992675781250e+00,4.685697555541992188e+00
-2.133560180664062500e-02,-8.392335176467895508e-01,1.830291926860809326e+00,-1.018784165382385254e+00,-2.548217773437500000e-02,5.187988877296447754e-01,3.275203600525856018e+00,3.977739334106445312e+00
-2.707099914550781250e-02,0.000000000000000000e+00,2.514076292514801025e+00,-2.687817096710205078e+00,-1.851654052734375000e-02,4.882813096046447754e-01,1.326370060443878174e+00,2.022304534912109375e+00
-2.357864379882812500e-02,2.593994438648223877e-01,3.062629729509353638e+00,-2.608063459396362305e+00,-1.498603820800781250e-02,1.525879502296447754e-01,9.948728680610656738e-01,9.834654927253723145e-01
-2.258300781250000000e-02,0.000000000000000000e+00,3.521728575229644775e+00,-3.146702051162719727e+00,-1.285934448242187500e-02,3.051763772964477539e-02,-3.929139971733093262e-01,1.770357191562652588e-01
-1.598167419433593750e-02,6.256104111671447754e-01,2.023315371014177799e+00,-2.564682960510253906e+00,-1.733016967773437500e-02,-3.662109673023223877e-01,9.632050991058349609e-03,-1.642766296863555908e-01
-1.257133483886718750e-02,2.136231064796447754e-01,4.737854063510894775e+00,-4.406137466430664062e+00,-2.129745483398437500e-02,-1.373291313648223877e-01,4.028606712818145752e+00,1.960560798645019531e+00
3.938674926757812500e-03,1.342773556709289551e+00,6.509208798408508301e+00,-6.782422542572021484e+00,-2.331733703613281250e-02,-1.373291313648223877e-01,7.622146904468536377e+00,6.546185016632080078e+00
2.415847778320312500e-02,1.510620236396789551e+00,4.016685605049133301e+00,-3.231534242630004883e+00,-2.519989013671875000e-02,-9.155276417732238770e-02,9.832763969898223877e+00,9.039422988891601562e+00
4.825019836425781250e-02,1.480102658271789551e+00,6.616592526435852051e+00,-7.010770797729492188e+00,-2.639961242675781250e-02,-7.629395276308059692e-02,1.129293467104434967e+01,1.189935874938964844e+01
8.737945556640625000e-02,2.395630121231079102e+00,2.257728576660156250e+00,-3.103436231613159180e+00,-2.576446533203125000e-02,6.103515997529029846e-02,1.330986046046018600e+01,1.254411888122558594e+01
1.134223937988281250e-01,1.159668207168579102e+00,4.239654541015625000e+00,-3.729539394378662109e+00,-1.795196533203125000e-02,4.882813096046447754e-01,1.239881527423858643e+01,1.287974929809570312e+01
1.594944000244140625e-01,3.097534418106079102e+00,-1.771163940429687500e+00,4.793081283569335938e-01,-1.232910156250000000e-02,2.593994736671447754e-01,1.113729464262723923e+01,1.070126724243164062e+01
1.785697937011718750e-01,7.629418373107910156e-02,1.734352111816406250e+00,-3.832736015319824219e-01,-1.964569091796875000e-04,8.850098252296447754e-01,1.022224414348602295e+01,1.040192985534667969e+01
2.005462646484375000e-01,2.136230707168579102e+00,-1.127243041992187500e+00,-1.744172573089599609e-01,1.204872131347656250e-02,7.324219346046447754e-01,9.055900454521179199e+00,9.503816604614257812e+00
2.201995849609375000e-01,1.678469181060791016e-01,-6.860733032226562500e-01,1.285900115966796875e+00,2.722358703613281250e-02,9.002686738967895508e-01,7.040214300155639648e+00,7.868687152862548828e+00
2.150974273681640625e-01,-3.662107586860656738e-01,7.993698716163635254e-01,-9.966504573822021484e-01,3.604316711425781250e-02,7.171632051467895508e-01,6.088733434677124023e+00,6.721115589141845703e+00
2.141246795654296875e-01,3.967287242412567139e-01,1.268384754657745361e-01,-1.843882054090499878e-01,4.552268981933593750e-02,6.866456270217895508e-01,4.753303289413452148e+00,4.952566146850585938e+00
2.137374877929687500e-01,-5.035400986671447754e-01,1.084899962879717350e+00,-1.545203208923339844e+00,5.159568786621093750e-02,3.814698457717895508e-01,4.452705144882202148e+00,4.585494995117187500e+00
2.102489471435546875e-01,4.425049126148223877e-01,-4.785538613796234131e-01,3.014894723892211914e-01,5.676078796386718750e-02,2.441407442092895508e-01,3.143405616283416748e+00,3.650954961776733398e+00
2.172679901123046875e-01,6.103521585464477539e-02,-2.182388424873352051e+00,7.456252574920654297e-01,5.706977844238281250e-02,0.000000000000000000e+00,2.644920289516448975e+00,2.840748548507690430e+00
2.150058746337890625e-01,-3.509521782398223877e-01,-3.098106473684310913e+00,2.630502700805664062e+00,5.361366271972656250e-02,-2.441406548023223877e-01,2.230548799037933350e+00,2.161683797836303711e+00
2.137489318847656250e-01,4.577637091279029846e-02,-5.487251404672861099e+00,6.444303512573242188e+00,4.913902282714843750e-02,-3.967285454273223877e-01,1.731872498989105225e+00,1.564164757728576660e+00
2.130851745605468750e-01,-2.899170219898223877e-01,-6.815719693899154663e+00,7.649320602416992188e+00,4.072570800781250000e-02,-4.425049424171447754e-01,8.564949035644531250e-01,8.264871835708618164e-01
2.087421417236328125e-01,-9.155276417732238770e-02,-9.603118985891342163e+00,9.564812660217285156e+00,3.139877319335937500e-02,-6.713867783546447754e-01,6.106376647949218750e-01,8.289023041725158691e-01
1.983318328857421875e-01,-8.239746689796447754e-01,-1.123886126279830933e+01,1.095401859283447266e+01,2.082061767578125000e-02,-6.256104111671447754e-01,-9.173394441604614258e-01,3.702149167656898499e-02
1.837368011474609375e-01,-9.765626192092895508e-01,-1.261978161334991455e+01,1.273143100738525391e+01,7.921218872070312500e-03,-9.307861924171447754e-01,-1.387214779853820801e+00,-1.362962007522583008e+00
1.735439300537109375e-01,-7.171632051467895508e-01,-1.454677593708038330e+01,1.375674343109130859e+01,-6.137847900390625000e-03,-8.850098252296447754e-01,-1.406383633613586426e+00,-1.400868058204650879e+00
1.541881561279296875e-01,-1.037597775459289551e+00,-1.591701519489288330e+01,1.766593170166015625e+01,-2.441596984863281250e-02,-1.159668087959289551e+00,-1.526165008544921875e+00,-1.097899436950683594e+00
1.344757080078125000e-01,-1.358032345771789551e+00,-1.488819134235382080e+01,1.442647457122802734e+01,-4.356956481933593750e-02,-1.266479611396789551e+00,-2.629280090332031250e-01,-6.430021524429321289e-01
1.079540252685546875e-01,-1.754760861396789551e+00,-1.220970165729522705e+01,1.205664634704589844e+01,-6.622123718261718750e-02,-1.434326291084289551e+00,2.313899993896484375e+00,1.242361783981323242e+00
7.932281494140625000e-02,-2.395630121231079102e+00,-9.745216369628906250e+00,9.300843238830566406e+00,-9.403800964355468750e-02,-1.434326291084289551e+00,7.833481132984161377e+00,6.760536670684814453e+00
2.805137634277343750e-02,-2.929687738418579102e+00,-2.377319037914276123e+00,2.623067617416381836e+00,-1.194591522216796875e-01,-1.480102658271789551e+00,1.104288122057914734e+01,1.006114196777343750e+01
-9.866714477539062500e-03,-2.441406488418579102e+00,2.864265799522399902e+00,-1.384463071823120117e+00,-1.426868438720703125e-01,-1.129150509834289551e+00,1.569366490840911865e+01,1.441749095916748047e+01
-5.105972290039062500e-02,-1.144409418106079102e+00,8.486175894737243652e+00,-7.735646247863769531e+00,-1.538562774658203125e-01,-3.356934785842895508e-01,1.695213353633880615e+01,1.622993850708007812e+01
-5.537796020507812500e-02,1.525876671075820923e-01,7.216453894041478634e+00,-7.187643051147460938e+00,-1.556396484375000000e-01,0.000000000000000000e+00,1.825599682331085205e+01,1.800370979309082031e+01
-3.999900817871093750e-02,9.155272245407104492e-01,5.436706691980361938e+00,-5.319197177886962891e+00,-1.460762023925781250e-01,1.388549923896789551e+00,1.573667514324188232e+01,1.650126838684082031e+01
-1.939582824707031250e-02,2.136230468750000000e+00,1.759147614240646362e+00,-5.658683776855468750e-01,-1.229343414306640625e-01,1.525879025459289551e+00,1.296043384075164795e+01,1.339890480041503906e+01
1.521682739257812500e-02,2.029418945312500000e+00,-3.640365660190582275e+00,1.784217238426208496e+00,-9.518623352050781250e-02,1.968383908271789551e+00,9.120654940605163574e+00,9.745716094970703125e+00
3.161430358886718750e-02,3.051757812500000000e-02,-5.345344662666320801e+00,5.439018726348876953e+00,-6.177520751953125000e-02,1.861572504043579102e+00,5.130004525184631348e+00,6.385305404663085938e+00
3.301429748535156250e-02,2.593994140625000000e-01,-5.600547909736633301e+00,4.938592433929443359e+00,-3.247451782226562500e-02,1.846313714981079102e+00,9.066578149795532227e-01,2.252241611480712891e+00
3.065299987792968750e-02,-1.098632931709289551e+00,-5.000686645507812500e+00,5.703560829162597656e+00,-3.345489501953125000e-03,1.632690668106079102e+00,-2.347946524620056152e+00,-7.094572782516479492e-01
-3.414154052734375000e-03,-2.563476800918579102e+00,1.855852603912353516e-01,-7.569251060485839844e-01,2.002906799316406250e-02,9.307863712310791016e-01,-4.618454456329345703e+00,-3.461083412170410156e+00
-3.237533569335937500e-02,-1.525879144668579102e+00,3.511238396167755127e+00,-2.372829914093017578e+00,3.012847900390625000e-02,8.544924259185791016e-01,-5.870914936065673828e+00,-4.591573238372802734e+00
-5.070495605468750000e-02,-1.129150629043579102e+00,6.209373772144317627e+00,-6.616419315338134766e+00,3.482437133789062500e-02,1.525881290435791016e-01,-5.952549487352371216e+00,-5.852942466735839844e+00
-6.977844238281250000e-02,-8.697512149810791016e-01,8.773231804370880127e+00,-7.187039375305175781e+00,3.656768798828125000e-02,-3.051757998764514923e-02,-6.640243586152791977e+00,-5.958422660827636719e+00
-6.401062011718750000e-02,1.144409298896789551e+00,6.339454591274261475e+00,-6.064108848571777344e+00,3.072738647460937500e-02,-3.814697563648223877e-01,-6.378555357456207275e+00,-6.493770122528076172e+00
